event_id,node_id,initial_x,initial_y,final_x,final_y,initial_sf,final_sf,initial_tx_power,final_tx_power,start_time,end_time,energy_J,result,gateway_id
544,272,805.7355353718054,884.4189314331677,755.6063722195735,845.5084645970815,10,7,14.0,2.0,0.5181883089326421,0.7885243089326421,0.006790533303485736,Success,0.0
224,112,237.738972796263,958.933831152746,48.22150998514596,796.0326584118122,11,12,14.0,14.0,0.5408548553745977,1.0815268553745976,0.013581066606971472,CollisionLoss,
230,115,426.3912631583214,559.8954222561199,195.6021435812072,491.2901412011628,7,7,14.0,2.0,0.5560619595586083,0.6000939595586082,0.0011060338335222978,Success,0.0
26,13,375.2961597555564,3.56397631522698,2.4366337867561816,866.2512702343575,10,11,14.0,14.0,0.8315015951649077,1.1018375951649078,0.006790533303485736,CollisionLoss,
68,34,817.2308160518979,825.3147504193054,449.07243234017915,890.7574993652812,10,7,14.0,2.0,0.8518710993175245,1.1222070993175244,0.006790533303485736,Success,0.0
328,164,774.6994481245193,998.0529202679135,886.122375140428,262.73526745634166,12,7,14.0,2.0,0.8674599795153953,1.7849639795153953,0.023046658484557652,Success,0.0
252,126,640.4432392659904,726.0493398850298,270.1390326648067,537.9175481405655,9,8,14.0,2.0,0.926827141985961,1.061995141985961,0.003395266651742868,Success,0.0
176,88,340.8212848345258,808.4133593910319,552.6440122393357,652.3255796615775,12,12,14.0,14.0,0.9499859918917546,1.8674899918917545,0.023046658484557652,CollisionLoss,
460,230,277.0905730574219,938.6616077530786,776.2542196795883,869.6340873138132,11,12,14.0,14.0,0.9584352658147017,1.4991072658147018,0.013581066606971472,CollisionLoss,
236,118,818.2008032821605,684.056806607224,32.143823637201585,502.5314820411084,7,7,14.0,2.0,1.0258492250383784,1.0698812250383785,0.0011060338335222978,Success,0.0
626,313,726.7483060376504,893.5040300661949,959.5670539414433,884.0421758888497,11,7,14.0,2.0,1.2088154120670194,1.7494874120670194,0.013581066606971472,Success,0.0
474,237,619.2025545657061,157.20582042969778,168.66517095062406,908.0856522054817,10,11,14.0,14.0,1.393335268421894,1.663671268421894,0.006790533303485736,CollisionLoss,
244,122,573.141483090352,425.2333715941322,731.8904153025468,655.1726171325663,10,7,14.0,2.0,1.3995235370874048,1.6698595370874048,0.006790533303485736,Success,0.0
606,303,922.0796931372805,695.8278412751796,258.51579093001385,366.4489040086423,9,7,14.0,2.0,1.456970933904888,1.592138933904888,0.003395266651742868,Success,0.0
82,41,967.4060109583885,987.1583072072245,75.23567514653328,832.7298715596975,9,12,14.0,14.0,1.4615008621363998,1.5966688621363998,0.003395266651742868,CollisionLoss,
46,23,786.890138480316,808.7468210308283,785.3885297291797,157.0982873329043,11,12,14.0,14.0,1.5992356222542032,2.1399076222542033,0.013581066606971472,CollisionLoss,
384,192,19.52376197923744,306.2197752737292,532.7160522034611,852.3377369886942,11,12,14.0,14.0,1.6719090508483607,2.2125810508483608,0.013581066606971472,CollisionLoss,
806,126,640.4432392659904,726.0493398850298,270.1390326648067,537.9175481405655,9,8,14.0,2.0,1.8362098693986604,1.8802418693986604,6.978601705044775e-05,Success,0.0
350,175,382.8351967085661,615.8245168311621,314.22611733555226,572.6945115751403,9,8,14.0,2.0,1.9597086355773194,2.0948766355773194,0.003395266651742868,Success,0.0
292,146,719.4862231580548,645.4118680852233,446.0258143590288,297.25972191093916,9,11,14.0,14.0,1.9792598870533176,2.1144278870533175,0.003395266651742868,CollisionLoss,
488,244,38.012599880867135,833.2505038217154,635.1403621409858,332.97662222158397,7,7,14.0,2.0,2.079772132517635,2.123804132517635,0.0011060338335222978,Success,0.0
138,69,299.48116978433757,311.54637052086906,303.6295135699485,446.65153991102915,9,7,14.0,2.0,2.116973569654827,2.2521415696548273,0.003395266651742868,Success,0.0
174,87,972.4693840797308,707.7949766342347,326.83130245889004,58.132897551949725,11,7,14.0,2.0,2.2195198888887004,2.7601918888887003,0.013581066606971472,CollisionLoss,
378,189,111.1961044597668,103.67977409839035,929.8102603492501,86.58218874058576,10,7,14.0,2.0,2.2931735518934375,2.5635095518934374,0.006790533303485736,Success,0.0
312,156,61.804511027539476,330.74289069402505,6.273274947440011,151.65894542105318,8,7,14.0,2.0,2.366145938629494,2.443969938629494,0.001954850496458015,CollisionLoss,
118,59,831.4058529428978,308.316698810436,303.1936051991987,439.4341757439293,12,7,14.0,2.0,2.384512948802173,3.302016948802173,0.023046658484557652,Success,0.0
510,255,595.5815569011722,539.7898249940215,827.2915309757979,130.3539264801712,8,7,14.0,2.0,2.416586648948871,2.4944106489488713,0.001954850496458015,Success,0.0
656,328,742.8606266409508,396.69134761696,769.4001608325889,812.4396981130075,11,8,14.0,2.0,2.5081471598667457,3.0488191598667456,0.013581066606971472,Success,0.0
386,193,481.1749594978686,919.288772428176,306.5062912051073,201.54470646388478,9,7,14.0,2.0,2.5102531754261435,2.6454211754261436,0.003395266651742868,Success,0.0
42,21,293.3267612616692,32.40289546927744,592.0202205646965,982.0327771910338,12,12,14.0,14.0,3.0694065385198877,3.9869105385198877,0.023046658484557652,CollisionLoss,
414,207,740.1228950742214,175.59473030534457,60.604185176331704,864.5729629187356,7,7,14.0,2.0,3.1122375177966375,3.1562695177966376,0.0011060338335222978,Success,0.0
