event_id,node_id,initial_x,initial_y,final_x,final_y,initial_sf,final_sf,initial_tx_power,final_tx_power,start_time,end_time,energy_J,result,gateway_id
91,1,155.14910892458568,981.5825162292364,615.0136524200789,797.7720872348494,8,7,14.0,2.0,53.42969084973809,53.47372284973809,6.978601705044775e-05,Success,0.0
178,6,500.3736999066967,723.0609803129427,269.26139440784846,518.1739622265277,10,7,14.0,2.0,58.265648416167394,58.309680416167396,6.978601705044775e-05,Success,0.0
179,0,867.5861553957074,99.07880498304411,344.60059344330085,762.3930251895925,9,7,14.0,2.0,58.83313268581499,58.87716468581499,6.978601705044775e-05,Success,0.0
123,5,71.31908256740216,15.574884482125073,310.0120899946003,116.44401761230027,12,7,14.0,2.0,59.14492365548696,59.188955655486964,6.978601705044775e-05,Success,0.0
156,0,867.5861553957074,99.07880498304411,344.60059344330085,762.3930251895925,9,7,14.0,2.0,60.0,60.0,0.0,Mobility,
157,1,155.14910892458568,981.5825162292364,615.0136524200789,797.7720872348494,8,7,14.0,2.0,60.0,60.0,0.0,Mobility,
158,2,132.57140369433063,883.1392963863779,168.0128774969305,966.6840664694678,10,7,14.0,2.0,60.0,60.0,0.0,Mobility,
159,3,818.6193201650208,586.1924351157043,537.3831900683317,576.8710373479313,7,7,14.0,2.0,60.0,60.0,0.0,Mobility,
160,4,888.1998485511159,496.35843758049293,499.62278181515575,95.42064689277052,8,7,14.0,2.0,60.0,60.0,0.0,Mobility,
161,5,71.31908256740216,15.574884482125073,310.0120899946003,116.44401761230027,12,7,14.0,2.0,60.0,60.0,0.0,Mobility,
162,6,500.3736999066967,723.0609803129427,269.26139440784846,518.1739622265277,10,7,14.0,2.0,60.0,60.0,0.0,Mobility,
163,7,908.024159778063,733.4833770141684,461.04006339141677,340.2428184357249,12,7,14.0,2.0,60.0,60.0,0.0,Mobility,
164,8,706.2017592075204,17.841557656584904,978.8713664103964,724.8897591582424,9,7,14.0,2.0,60.0,60.0,0.0,Mobility,
165,9,623.8356088389882,482.3038907933122,558.004600316618,687.920898210358,8,7,14.0,2.0,60.0,60.0,0.0,Mobility,
166,10,475.43614994417794,48.392268693150385,69.32510327842733,193.94271475568857,11,7,14.0,2.0,60.0,60.0,0.0,Mobility,
167,11,450.84407337278986,548.7839762829241,495.5519041455759,28.899122478820093,12,7,14.0,2.0,60.0,60.0,0.0,Mobility,
168,12,848.9869617661523,285.06193778823075,47.95884442777299,483.0920285954779,8,7,14.0,2.0,60.0,60.0,0.0,Mobility,
169,13,561.9751347290974,952.8718265302819,754.3000643560098,92.66386472143273,11,7,14.0,2.0,60.0,60.0,0.0,Mobility,
170,14,718.8486539919267,858.4485978771494,749.797899225572,945.8186676152992,12,7,14.0,2.0,60.0,60.0,0.0,Mobility,
171,15,809.3768955961881,676.8838232593741,117.55316348988987,642.6570074197015,8,7,14.0,2.0,60.0,60.0,0.0,Mobility,
172,16,872.4011649911365,570.319211074428,842.6933760957166,559.5737743676073,12,7,14.0,2.0,60.0,60.0,0.0,Mobility,
173,17,762.606856882313,815.8512303884542,86.91413492003286,987.0416340377515,12,7,14.0,2.0,60.0,60.0,0.0,Mobility,
174,18,922.6988042065609,583.9012644750682,229.2980868053044,170.6478746213621,11,7,14.0,2.0,60.0,60.0,0.0,Mobility,
175,19,168.11466083844306,135.41053582114736,633.8819273324463,832.2531279835749,10,7,14.0,2.0,60.0,60.0,0.0,Mobility,
8,4,888.1998485511159,496.35843758049293,499.62278181515575,95.42064689277052,8,7,14.0,2.0,61.55990010611604,61.63772410611604,0.001954850496458015,Success,0.0
183,5,71.31908256740216,15.574884482125073,310.0120899946003,116.44401761230027,12,7,14.0,2.0,61.74564851496905,61.78968051496905,6.978601705044775e-05,Success,0.0
181,6,500.3736999066967,723.0609803129427,269.26139440784846,518.1739622265277,10,7,14.0,2.0,65.1960919535116,65.2401239535116,6.978601705044775e-05,Success,0.0
182,0,867.5861553957074,99.07880498304411,344.60059344330085,762.3930251895925,9,7,14.0,2.0,66.27046154175243,66.31449354175243,6.978601705044775e-05,Success,0.0
177,19,168.11466083844306,135.41053582114736,633.8819273324463,832.2531279835749,10,7,14.0,2.0,66.90542487509335,66.94945687509335,6.978601705044775e-05,Success,0.0
20,10,475.43614994417794,48.392268693150385,69.32510327842733,193.94271475568857,11,7,14.0,2.0,67.16420634915282,67.70487834915282,0.013581066606971472,Success,0.0
22,11,450.84407337278986,548.7839762829241,495.5519041455759,28.899122478820093,12,7,14.0,2.0,67.72934879860638,68.64685279860637,0.023046658484557652,Success,0.0
126,8,706.2017592075204,17.841557656584904,978.8713664103964,724.8897591582424,9,7,14.0,2.0,69.21997193787725,69.26400393787725,6.978601705044775e-05,Success,0.0
184,0,867.5861553957074,99.07880498304411,344.60059344330085,762.3930251895925,9,7,14.0,2.0,70.0,70.0,0.0,Mobility,
185,1,155.14910892458568,981.5825162292364,615.0136524200789,797.7720872348494,8,7,14.0,2.0,70.0,70.0,0.0,Mobility,
186,2,132.57140369433063,883.1392963863779,168.0128774969305,966.6840664694678,10,7,14.0,2.0,70.0,70.0,0.0,Mobility,
187,3,818.6193201650208,586.1924351157043,537.3831900683317,576.8710373479313,7,7,14.0,2.0,70.0,70.0,0.0,Mobility,
188,4,888.1998485511159,496.35843758049293,499.62278181515575,95.42064689277052,8,7,14.0,2.0,70.0,70.0,0.0,Mobility,
189,5,71.31908256740216,15.574884482125073,310.0120899946003,116.44401761230027,12,7,14.0,2.0,70.0,70.0,0.0,Mobility,
190,6,500.3736999066967,723.0609803129427,269.26139440784846,518.1739622265277,10,7,14.0,2.0,70.0,70.0,0.0,Mobility,
191,7,908.024159778063,733.4833770141684,461.04006339141677,340.2428184357249,12,7,14.0,2.0,70.0,70.0,0.0,Mobility,
192,8,706.2017592075204,17.841557656584904,978.8713664103964,724.8897591582424,9,7,14.0,2.0,70.0,70.0,0.0,Mobility,
193,9,623.8356088389882,482.3038907933122,558.004600316618,687.920898210358,8,7,14.0,2.0,70.0,70.0,0.0,Mobility,
194,10,475.43614994417794,48.392268693150385,69.32510327842733,193.94271475568857,11,7,14.0,2.0,70.0,70.0,0.0,Mobility,
195,11,450.84407337278986,548.7839762829241,495.5519041455759,28.899122478820093,12,7,14.0,2.0,70.0,70.0,0.0,Mobility,
196,12,848.9869617661523,285.06193778823075,47.95884442777299,483.0920285954779,8,7,14.0,2.0,70.0,70.0,0.0,Mobility,
197,13,561.9751347290974,952.8718265302819,754.3000643560098,92.66386472143273,11,7,14.0,2.0,70.0,70.0,0.0,Mobility,
198,14,718.8486539919267,858.4485978771494,749.797899225572,945.8186676152992,12,7,14.0,2.0,70.0,70.0,0.0,Mobility,
