event_id,node_id,initial_x,initial_y,final_x,final_y,initial_sf,final_sf,initial_tx_power,final_tx_power,start_time,end_time,energy_J,result,gateway_id
73,15,298.1110388674173,44.77436865226936,174.242355084412,216.78323357424668,11,11,14.0,14.0,22.16362653689908,22.70429853689908,0.013581066606971472,Success,0.0
46,14,129.8720284948415,821.0723161995846,68.59970240841929,599.7421224929248,9,9,14.0,14.0,23.1034144708367,23.2385824708367,0.003395266651742868,Success,0.0
74,8,220.99659532701176,137.64810589033738,861.440151186784,843.9582370435409,12,12,14.0,14.0,23.877793757328984,24.795297757328985,0.023046658484557652,Success,0.0
20,10,11.319120198910237,408.9506673573645,818.2015119253834,340.79866128336766,7,7,14.0,14.0,27.109624829804613,27.153656829804614,0.0011060338335222978,Success,0.0
18,9,756.6769793985738,218.7865159691571,127.4746131487311,651.8788338820274,9,9,14.0,14.0,27.279161225623092,27.414329225623092,0.003395266651742868,Success,0.0
77,2,235.7515538155569,785.319352469463,423.8793394268171,482.75459097659603,9,9,14.0,14.0,27.995073093539254,28.130241093539254,0.003395266651742868,Success,0.0
80,0,125.71194365664351,325.68012285911396,893.095546369221,450.31225491804474,12,12,14.0,14.0,30.0,30.0,0.0,Mobility,
81,1,941.4722617484431,74.57725727087438,513.1023162332276,920.4176524947583,8,8,14.0,14.0,30.0,30.0,0.0,Mobility,
82,2,235.7515538155569,785.319352469463,423.8793394268171,482.75459097659603,9,9,14.0,14.0,30.0,30.0,0.0,Mobility,
83,3,490.43962748993675,300.93331698014106,995.349868945047,295.16993832253803,11,11,14.0,14.0,30.0,30.0,0.0,Mobility,
84,4,684.2535405360267,61.923852296302265,637.2092217248048,446.2729695964224,9,9,14.0,14.0,30.0,30.0,0.0,Mobility,
85,5,46.20799682734755,41.34731719207818,790.4687712114982,540.6115399018865,9,9,14.0,14.0,30.0,30.0,0.0,Mobility,
86,6,95.72687022915937,666.6349980537977,910.2725334998523,942.8265020038046,10,10,14.0,14.0,30.0,30.0,0.0,Mobility,
88,8,220.99659532701176,137.64810589033738,861.440151186784,843.9582370435409,12,12,14.0,14.0,30.0,30.0,0.0,Mobility,
89,9,756.6769793985738,218.7865159691571,127.4746131487311,651.8788338820274,9,9,14.0,14.0,30.0,30.0,0.0,Mobility,
90,10,11.319120198910237,408.9506673573645,818.2015119253834,340.79866128336766,7,7,14.0,14.0,30.0,30.0,0.0,Mobility,
91,11,724.0987781591665,800.1205008258733,393.59524032234526,981.5006045674576,7,7,14.0,14.0,30.0,30.0,0.0,Mobility,
92,12,913.0966184197937,755.5815755841403,919.961662116319,954.5759752164266,12,12,14.0,14.0,30.0,30.0,0.0,Mobility,
93,13,888.3807177255525,111.07011171779236,229.76285215904568,974.3099844608435,11,11,14.0,14.0,30.0,30.0,0.0,Mobility,
94,14,129.8720284948415,821.0723161995846,68.59970240841929,599.7421224929248,9,9,14.0,14.0,30.0,30.0,0.0,Mobility,
95,15,298.1110388674173,44.77436865226936,174.242355084412,216.78323357424668,11,11,14.0,14.0,30.0,30.0,0.0,Mobility,
96,16,545.2780299399468,59.667520594115395,372.8122599019851,227.0969204411446,12,12,14.0,14.0,30.0,30.0,0.0,Mobility,
97,17,443.87916518082113,113.91175706947598,11.302986421396044,692.0844896168252,9,9,14.0,14.0,30.0,30.0,0.0,Mobility,
98,18,516.0776443997199,883.8471336628588,585.5796948628832,641.0043148847602,11,11,14.0,14.0,30.0,30.0,0.0,Mobility,
99,19,221.48434003469907,586.5017276809459,956.1785338556869,677.5997615954259,10,10,14.0,14.0,30.0,30.0,0.0,Mobility,
100,7,15.945234496786975,196.56153587298186,197.32326916790234,850.1882285478856,11,11,14.0,14.0,30.37741946771368,30.37741946771368,0.0,Mobility,
69,4,684.2535405360267,61.923852296302265,637.2092217248048,446.2729695964224,9,9,14.0,14.0,33.15189114535741,33.28705914535741,0.003395266651742868,CollisionLoss,
106,2,235.7515538155569,785.319352469463,423.8793394268171,482.75459097659603,9,9,14.0,14.0,33.24290240140337,33.37807040140337,0.003395266651742868,CollisionLoss,
79,7,15.945234496786975,196.56153587298186,197.32326916790234,850.1882285478856,11,11,14.0,14.0,33.302289832409095,33.842961832409095,0.013581066606971472,Success,0.0
127,4,684.2535405360267,61.923852296302265,637.2092217248048,446.2729695964224,9,9,14.0,14.0,36.98547116139281,37.12063916139281,0.003395266651742868,Success,0.0
75,19,221.48434003469907,586.5017276809459,956.1785338556869,677.5997615954259,10,10,14.0,14.0,39.09971498980474,39.37005098980474,0.006790533303485736,Success,0.0
78,13,888.3807177255525,111.07011171779236,229.76285215904568,974.3099844608435,11,11,14.0,14.0,39.85528550656761,40.39595750656761,0.013581066606971472,Success,0.0
107,0,125.71194365664351,325.68012285911396,893.095546369221,450.31225491804474,12,12,14.0,14.0,40.0,40.0,0.0,Mobility,
108,1,941.4722617484431,74.57725727087438,513.1023162332276,920.4176524947583,8,8,14.0,14.0,40.0,40.0,0.0,Mobility,
109,2,235.7515538155569,785.319352469463,423.8793394268171,482.75459097659603,9,9,14.0,14.0,40.0,40.0,0.0,Mobility,
110,3,490.43962748993675,300.93331698014106,995.349868945047,295.16993832253803,11,11,14.0,14.0,40.0,40.0,0.0,Mobility,
111,4,684.2535405360267,61.923852296302265,637.2092217248048,446.2729695964224,9,9,14.0,14.0,40.0,40.0,0.0,Mobility,
112,5,46.20799682734755,41.34731719207818,790.4687712114982,540.6115399018865,9,9,14.0,14.0,40.0,40.0,0.0,Mobility,
113,6,95.72687022915937,666.6349980537977,910.2725334998523,942.8265020038046,10,10,14.0,14.0,40.0,40.0,0.0,Mobility,
114,8,220.99659532701176,137.64810589033738,861.440151186784,843.9582370435409,12,12,14.0,14.0,40.0,40.0,0.0,Mobility,
115,9,756.6769793985738,218.7865159691571,127.4746131487311,651.8788338820274,9,9,14.0,14.0,40.0,40.0,0.0,Mobility,
116,10,11.319120198910237,408.9506673573645,818.2015119253834,340.79866128336766,7,7,14.0,14.0,40.0,40.0,0.0,Mobility,
117,11,724.0987781591665,800.1205008258733,393.59524032234526,981.5006045674576,7,7,14.0,14.0,40.0,40.0,0.0,Mobility,
118,12,913.0966184197937,755.5815755841403,919.961662116319,954.5759752164266,12,12,14.0,14.0,40.0,40.0,0.0,Mobility,
120,14,129.8720284948415,821.0723161995846,68.59970240841929,599.7421224929248,9,9,14.0,14.0,40.0,40.0,0.0,Mobility,
121,15,298.1110388674173,44.77436865226936,174.242355084412,216.78323357424668,11,11,14.0,14.0,40.0,40.0,0.0,Mobility,
122,16,545.2780299399468,59.667520594115395,372.8122599019851,227.0969204411446,12,12,14.0,14.0,40.0,40.0,0.0,Mobility,
123,17,443.87916518082113,113.91175706947598,11.302986421396044,692.0844896168252,9,9,14.0,14.0,40.0,40.0,0.0,Mobility,
124,18,516.0776443997199,883.8471336628588,585.5796948628832,641.0043148847602,11,11,14.0,14.0,40.0,40.0,0.0,Mobility,
125,19,221.48434003469907,586.5017276809459,956.1785338556869,677.5997615954259,10,10,14.0,14.0,40.0,40.0,0.0,Mobility,
126,7,15.945234496786975,196.56153587298186,197.32326916790234,850.1882285478856,11,11,14.0,14.0,40.37741946771368,40.37741946771368,0.0,Mobility,
145,13,888.3807177255525,111.07011171779236,229.76285215904568,974.3099844608435,11,11,14.0,14.0,40.39595750656761,40.39595750656761,0.0,Mobility,
40,12,913.0966184197937,755.5815755841403,919.961662116319,954.5759752164266,12,12,14.0,14.0,41.2482821054603,42.1657861054603,0.023046658484557652,Success,0.0
131,19,221.48434003469907,586.5017276809459,956.1785338556869,677.5997615954259,10,10,14.0,14.0,41.51764112981329,41.78797712981329,0.006790533303485736,Success,0.0
36,18,516.0776443997199,883.8471336628588,585.5796948628832,641.0043148847602,11,11,14.0,14.0,42.01191925314058,42.552591253140584,0.013581066606971472,Success,0.0
102,14,129.8720284948415,821.0723161995846,68.59970240841929,599.7421224929248,9,9,14.0,14.0,44.403905924800554,44.539073924800554,0.003395266651742868,Success,0.0
128,2,235.7515538155569,785.319352469463,423.8793394268171,482.75459097659603,9,9,14.0,14.0,45.145608164269916,45.280776164269916,0.003395266651742868,Success,0.0
157,14,129.8720284948415,821.0723161995846,68.59970240841929,599.7421224929248,9,9,14.0,14.0,46.16436499515724,46.29953299515724,0.003395266651742868,Success,0.0
22,11,724.0987781591665,800.1205008258733,393.59524032234526,981.5006045674576,7,7,14.0,14.0,47.47345884694414,47.51749084694414,0.0011060338335222978,Success,0.0
159,14,129.8720284948415,821.0723161995846,68.59970240841929,599.7421224929248,9,9,14.0,14.0,48.7107045774747,48.8458725774747,0.003395266651742868,Success,0.0
68,6,95.72687022915937,666.6349980537977,910.2725334998523,942.8265020038046,10,10,14.0,14.0,49.75239284069172,50.02272884069172,0.006790533303485736,Success,0.0
133,0,125.71194365664351,325.68012285911396,893.095546369221,450.31225491804474,12,12,14.0,14.0,50.0,50.0,0.0,Mobility,
134,1,941.4722617484431,74.57725727087438,513.1023162332276,920.4176524947583,8,8,14.0,14.0,50.0,50.0,0.0,Mobility,
135,2,235.7515538155569,785.319352469463,423.8793394268171,482.75459097659603,9,9,14.0,14.0,50.0,50.0,0.0,Mobility,
136,3,490.43962748993675,300.93331698014106,995.349868945047,295.16993832253803,11,11,14.0,14.0,50.0,50.0,0.0,Mobility,
137,4,684.2535405360267,61.923852296302265,637.2092217248048,446.2729695964224,9,9,14.0,14.0,50.0,50.0,0.0,Mobility,
138,5,46.20799682734755,41.34731719207818,790.4687712114982,540.6115399018865,9,9,14.0,14.0,50.0,50.0,0.0,Mobility,
140,8,220.99659532701176,137.64810589033738,861.440151186784,843.9582370435409,12,12,14.0,14.0,50.0,50.0,0.0,Mobility,
141,9,756.6769793985738,218.7865159691571,127.4746131487311,651.8788338820274,9,9,14.0,14.0,50.0,50.0,0.0,Mobility,
142,10,11.319120198910237,408.9506673573645,818.2015119253834,340.79866128336766,7,7,14.0,14.0,50.0,50.0,0.0,Mobility,
143,11,724.0987781591665,800.1205008258733,393.59524032234526,981.5006045674576,7,7,14.0,14.0,50.0,50.0,0.0,Mobility,
144,12,913.0966184197937,755.5815755841403,919.961662116319,954.5759752164266,12,12,14.0,14.0,50.0,50.0,0.0,Mobility,
146,14,129.8720284948415,821.0723161995846,68.59970240841929,599.7421224929248,9,9,14.0,14.0,50.0,50.0,0.0,Mobility,
147,15,298.1110388674173,44.77436865226936,174.242355084412,216.78323357424668,11,11,14.0,14.0,50.0,50.0,0.0,Mobility,
148,16,545.2780299399468,59.667520594115395,372.8122599019851,227.0969204411446,12,12,14.0,14.0,50.0,50.0,0.0,Mobility,
149,17,443.87916518082113,113.91175706947598,11.302986421396044,692.0844896168252,9,9,14.0,14.0,50.0,50.0,0.0,Mobility,
150,18,516.0776443997199,883.8471336628588,585.5796948628832,641.0043148847602,11,11,14.0,14.0,50.0,50.0,0.0,Mobility,
151,19,221.48434003469907,586.5017276809459,956.1785338556869,677.5997615954259,10,10,14.0,14.0,50.0,50.0,0.0,Mobility,
169,6,95.72687022915937,666.6349980537977,910.2725334998523,942.8265020038046,10,10,14.0,14.0,50.02272884069172,50.02272884069172,0.0,Mobility,
70,16,545.2780299399468,59.667520594115395,372.8122599019851,227.0969204411446,12,12,14.0,14.0,50.309099791974155,51.226603791974156,0.023046658484557652,Success,0.0
152,7,15.945234496786975,196.56153587298186,197.32326916790234,850.1882285478856,11,11,14.0,14.0,50.37741946771368,50.37741946771368,0.0,Mobility,
153,13,888.3807177255525,111.07011171779236,229.76285215904568,974.3099844608435,11,11,14.0,14.0,50.39595750656761,50.39595750656761,0.0,Mobility,
6,3,490.43962748993675,300.93331698014106,995.349868945047,295.16993832253803,11,11,14.0,14.0,55.66525997296107,56.20593197296107,0.013581066606971472,Success,0.0
162,6,95.72687022915937,666.6349980537977,910.2725334998523,942.8265020038046,10,10,14.0,14.0,57.32917115463198,57.59950715463198,0.006790533303485736,Success,0.0
155,19,221.48434003469907,586.5017276809459,956.1785338556869,677.5997615954259,10,10,14.0,14.0,58.34185786146634,58.61219386146634,0.006790533303485736,Success,0.0
186,6,95.72687022915937,666.6349980537977,910.2725334998523,942.8265020038046,10,10,14.0,14.0,59.90001738926761,60.17035338926761,0.006790533303485736,Success,0.0
163,0,125.71194365664351,325.68012285911396,893.095546369221,450.31225491804474,12,12,14.0,14.0,60.0,60.0,0.0,Mobility,
164,1,941.4722617484431,74.57725727087438,513.1023162332276,920.4176524947583,8,8,14.0,14.0,60.0,60.0,0.0,Mobility,
165,2,235.7515538155569,785.319352469463,423.8793394268171,482.75459097659603,9,9,14.0,14.0,60.0,60.0,0.0,Mobility,
166,3,490.43962748993675,300.93331698014106,995.349868945047,295.16993832253803,11,11,14.0,14.0,60.0,60.0,0.0,Mobility,
167,4,684.2535405360267,61.923852296302265,637.2092217248048,446.2729695964224,9,9,14.0,14.0,60.0,60.0,0.0,Mobility,
168,5,46.20799682734755,41.34731719207818,790.4687712114982,540.6115399018865,9,9,14.0,14.0,60.0,60.0,0.0,Mobility,
170,8,220.99659532701176,137.64810589033738,861.440151186784,843.9582370435409,12,12,14.0,14.0,60.0,60.0,0.0,Mobility,
171,9,756.6769793985738,218.7865159691571,127.4746131487311,651.8788338820274,9,9,14.0,14.0,60.0,60.0,0.0,Mobility,
172,10,11.319120198910237,408.9506673573645,818.2015119253834,340.79866128336766,7,7,14.0,14.0,60.0,60.0,0.0,Mobility,
173,11,724.0987781591665,800.1205008258733,393.59524032234526,981.5006045674576,7,7,14.0,14.0,60.0,60.0,0.0,Mobility,
174,12,913.0966184197937,755.5815755841403,919.961662116319,954.5759752164266,12,12,14.0,14.0,60.0,60.0,0.0,Mobility,
175,14,129.8720284948415,821.0723161995846,68.59970240841929,599.7421224929248,9,9,14.0,14.0,60.0,60.0,0.0,Mobility,
176,15,298.1110388674173,44.77436865226936,174.242355084412,216.78323357424668,11,11,14.0,14.0,60.0,60.0,0.0,Mobility,
177,16,545.2780299399468,59.667520594115395,372.8122599019851,227.0969204411446,12,12,14.0,14.0,60.0,60.0,0.0,Mobility,
178,17,443.87916518082113,113.91175706947598,11.302986421396044,692.0844896168252,9,9,14.0,14.0,60.0,60.0,0.0,Mobility,
179,18,516.0776443997199,883.8471336628588,585.5796948628832,641.0043148847602,11,11,14.0,14.0,60.0,60.0,0.0,Mobility,
180,19,221.48434003469907,586.5017276809459,956.1785338556869,677.5997615954259,10,10,14.0,14.0,60.0,60.0,0.0,Mobility,
206,6,95.72687022915937,666.6349980537977,910.2725334998523,942.8265020038046,10,10,14.0,14.0,60.17035338926761,60.17035338926761,0.0,Mobility,
183,7,15.945234496786975,196.56153587298186,197.32326916790234,850.1882285478856,11,11,14.0,14.0,60.37741946771368,60.37741946771368,0.0,Mobility,
184,13,888.3807177255525,111.07011171779236,229.76285215904568,974.3099844608435,11,11,14.0,14.0,60.39595750656761,60.39595750656761,0.0,Mobility,
130,4,684.2535405360267,61.923852296302265,637.2092217248048,446.2729695964224,9,9,14.0,14.0,61.16657363441705,61.30174163441705,0.003395266651742868,Success,0.0
154,12,913.0966184197937,755.5815755841403,919.961662116319,954.5759752164266,12,12,14.0,14.0,63.3134841383697,64.2309881383697,0.023046658484557652,Success,0.0
211,12,913.0966184197937,755.5815755841403,919.961662116319,954.5759752164266,12,12,14.0,14.0,65.09788494052394,66.01538894052393,0.023046658484557652,Success,0.0
189,0,125.71194365664351,325.68012285911396,893.095546369221,450.31225491804474,12,12,14.0,14.0,70.0,70.0,0.0,Mobility,
190,1,941.4722617484431,74.57725727087438,513.1023162332276,920.4176524947583,8,8,14.0,14.0,70.0,70.0,0.0,Mobility,
191,2,235.7515538155569,785.319352469463,423.8793394268171,482.75459097659603,9,9,14.0,14.0,70.0,70.0,0.0,Mobility,
192,3,490.43962748993675,300.93331698014106,995.349868945047,295.16993832253803,11,11,14.0,14.0,70.0,70.0,0.0,Mobility,
193,4,684.2535405360267,61.923852296302265,637.2092217248048,446.2729695964224,9,9,14.0,14.0,70.0,70.0,0.0,Mobility,
194,5,46.20799682734755,41.34731719207818,790.4687712114982,540.6115399018865,9,9,14.0,14.0,70.0,70.0,0.0,Mobility,
195,8,220.99659532701176,137.64810589033738,861.440151186784,843.9582370435409,12,12,14.0,14.0,70.0,70.0,0.0,Mobility,
196,9,756.6769793985738,218.7865159691571,127.4746131487311,651.8788338820274,9,9,14.0,14.0,70.0,70.0,0.0,Mobility,
197,10,11.319120198910237,408.9506673573645,818.2015119253834,340.79866128336766,7,7,14.0,14.0,70.0,70.0,0.0,Mobility,
198,11,724.0987781591665,800.1205008258733,393.59524032234526,981.5006045674576,7,7,14.0,14.0,70.0,70.0,0.0,Mobility,
199,12,913.0966184197937,755.5815755841403,919.961662116319,954.5759752164266,12,12,14.0,14.0,70.0,70.0,0.0,Mobility,
200,14,129.8720284948415,821.0723161995846,68.59970240841929,599.7421224929248,9,9,14.0,14.0,70.0,70.0,0.0,Mobility,
201,15,298.1110388674173,44.77436865226936,174.242355084412,216.78323357424668,11,11,14.0,14.0,70.0,70.0,0.0,Mobility,
202,16,545.2780299399468,59.667520594115395,372.8122599019851,227.0969204411446,12,12,14.0,14.0,70.0,70.0,0.0,Mobility,
203,17,443.87916518082113,113.91175706947598,11.302986421396044,692.0844896168252,9,9,14.0,14.0,70.0,70.0,0.0,Mobility,
204,18,516.0776443997199,883.8471336628588,585.5796948628832,641.0043148847602,11,11,14.0,14.0,70.0,70.0,0.0,Mobility,
205,19,221.48434003469907,586.5017276809459,956.1785338556869,677.5997615954259,10,10,14.0,14.0,70.0,70.0,0.0,Mobility,
158,2,235.7515538155569,785.319352469463,423.8793394268171,482.75459097659603,9,9,14.0,14.0,70.02978824782755,70.16495624782755,0.003395266651742868,Success,0.0
187,19,221.48434003469907,586.5017276809459,956.1785338556869,677.5997615954259,10,10,14.0,14.0,70.0892968681369,70.3596328681369,0.006790533303485736,Success,0.0
207,6,95.72687022915937,666.6349980537977,910.2725334998523,942.8265020038046,10,10,14.0,14.0,70.1703533892676,70.1703533892676,0.0,Mobility,
208,7,15.945234496786975,196.56153587298186,197.32326916790234,850.1882285478856,11,11,14.0,14.0,70.37741946771368,70.37741946771368,0.0,Mobility,
209,13,888.3807177255525,111.07011171779236,229.76285215904568,974.3099844608435,11,11,14.0,14.0,70.39595750656761,70.39595750656761,0.0,Mobility,
71,17,443.87916518082113,113.91175706947598,11.302986421396044,692.0844896168252,9,9,14.0,14.0,71.01567818333706,71.15084618333705,0.003395266651742868,Success,0.0
132,13,888.3807177255525,111.07011171779236,229.76285215904568,974.3099844608435,11,11,14.0,14.0,72.8827038352265,73.4233758352265,0.013581066606971472,Success,0.0
230,2,235.7515538155569,785.319352469463,423.8793394268171,482.75459097659603,9,9,14.0,14.0,74.87316768433007,75.00833568433006,0.003395266651742868,Success,0.0
188,6,95.72687022915937,666.6349980537977,910.2725334998523,942.8265020038046,10,10,14.0,14.0,75.02403733177464,75.29437333177464,0.006790533303485736,Success,0.0
105,9,756.6769793985738,218.7865159691571,127.4746131487311,651.8788338820274,9,9,14.0,14.0,76.57807993927595,76.71324793927594,0.003395266651742868,Success,0.0
